16:16:54,0,0
16:16:54,0,0
16:16:54,0,0
16:16:54,0,0
16:16:54,0,0
16:16:54,0,0
16:16:54,0,0
16:16:54,0,0
16:16:54,0,0
16:16:54,0,0
16:16:54,0,0
16:16:54,0,1
16:16:57,0,0
16:16:57,0,0
16:16:57,0,0
16:16:57,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,1
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:58,0,0
16:16:59,0,0
16:16:59,0,0
16:16:59,0,0
16:16:59,0,0
16:16:59,0,0
16:16:59,0,0
16:16:59,0,0
16:16:59,0,0
16:16:59,0,0
16:16:59,0,0
16:16:59,0,0
16:16:59,0,1
16:16:59,0,0
16:16:59,0,0
16:16:59,0,0
16:16:59,0,0
16:16:59,0,1
16:17:02,0,0
16:17:02,0,0
16:17:02,0,0
16:17:02,0,0
16:17:02,0,0
16:17:02,0,0
16:17:02,0,0
16:17:02,0,0
16:17:02,0,0
16:17:02,0,0
16:17:02,0,0
16:17:02,0,0
16:17:02,0,0
16:17:03,0,0
16:17:03,0,0
16:17:03,0,0
16:17:03,0,0
16:17:03,0,0
16:17:03,0,0
16:17:03,0,0
16:17:03,0,0
16:17:03,1,0
16:17:03,1,0
16:17:04,0,0
16:17:04,0,0
16:17:04,0,0
16:17:04,0,0
16:17:04,0,0
16:17:04,0,0
16:17:04,0,0
16:17:04,0,0
16:17:04,0,0
16:17:04,0,0
16:17:04,0,0
16:17:05,0,0
16:17:05,0,0
16:17:05,0,0
16:17:05,0,0
16:17:05,0,0
16:17:05,0,1
16:17:08,0,0
16:17:08,0,0
16:17:08,0,0
16:17:08,0,0
16:17:08,0,0
16:17:08,0,0
16:17:08,0,0
16:17:08,0,0
16:17:08,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,0
16:17:09,1,0
16:17:09,0,0
16:17:09,0,0
16:17:09,0,1
16:17:09,0,0
16:17:09,0,1
