11:06:19,1,0
11:06:37,0,0
11:06:37,0,0
11:06:37,0,0
11:06:37,0,0
11:06:38,0,0
11:06:38,1,0
11:06:47,0,0
11:06:47,0,1
11:06:48,0,0
11:06:48,0,0
11:06:48,0,0
11:06:48,0,0
11:06:48,0,0
11:06:48,0,0
11:06:48,0,0
11:06:48,0,0
11:06:48,0,1
11:07:04,0,0
11:07:05,0,0
11:07:05,0,0
11:07:05,0,0
11:07:05,0,0
11:07:05,0,0
11:07:05,0,0
11:07:05,0,0
11:07:05,0,1
11:07:08,0,0
11:07:08,0,0
11:07:08,0,0
11:07:08,0,0
11:07:08,0,0
11:07:08,0,0
11:07:08,0,0
11:07:08,0,0
11:07:08,0,0
11:07:08,0,0
11:07:08,0,0
11:07:08,0,0
11:07:08,0,0
11:07:09,0,0
11:07:09,0,0
11:07:09,0,0
11:07:09,0,0
11:07:09,0,0
11:07:09,0,0
11:07:09,0,0
11:07:09,0,0
11:07:09,0,0
11:07:09,0,0
11:07:09,0,0
11:07:09,0,0
11:07:09,0,0
11:07:09,0,0
11:07:09,0,0
11:07:09,0,0
11:07:09,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:10,0,0
11:07:11,0,0
11:07:11,0,0
11:07:11,0,0
11:07:11,0,0
11:07:11,0,0
11:07:11,0,1
11:07:36,0,0
11:07:36,0,0
11:07:36,0,0
11:07:36,0,0
11:07:36,0,1
11:09:46,0,0
11:09:47,0,0
11:09:47,0,0
11:09:47,0,1
11:10:21,0,1
11:10:35,1,0
11:10:54,0,0
11:10:54,0,0
11:10:54,0,0
11:10:54,0,0
11:10:54,0,0
11:10:54,0,0
11:10:54,0,0
11:10:54,0,0
11:10:54,0,0
11:10:54,0,0
11:10:54,0,0
11:10:55,0,0
11:10:55,0,0
11:10:55,0,0
11:10:55,0,0
11:10:55,0,0
11:10:55,0,0
11:10:55,0,0
11:10:55,0,0
11:10:55,0,0
11:10:55,0,0
11:10:55,1,0
11:11:48,0,0
11:11:48,0,0
11:11:48,0,0
11:11:48,0,0
11:11:48,0,0
11:11:48,0,0
11:11:48,0,0
11:11:48,0,0
11:11:48,0,1
11:12:23,0,1
11:13:03,1,0
11:13:07,0,0
11:13:07,0,0
11:13:07,0,0
11:13:07,0,0
11:13:07,0,0
11:13:07,0,0
11:13:07,0,0
11:13:07,0,0
11:13:07,0,0
11:13:07,0,0
11:13:07,0,0
11:13:07,0,0
11:13:07,0,0
11:13:07,0,0
11:13:07,0,0
11:13:07,0,0
11:13:07,0,0
11:13:07,0,0
11:13:08,0,0
11:13:08,1,0
11:14:17,0,0
11:14:17,0,1
11:17:59,0,0
11:17:59,1,0
11:18:08,0,0
11:18:08,0,0
11:18:08,0,0
11:18:08,0,0
11:18:08,0,0
11:18:08,0,0
11:18:08,0,0
11:18:08,0,0
11:18:08,0,0
11:18:08,0,0
11:18:08,0,0
11:18:08,0,0
11:18:08,0,0
11:18:08,1,0
11:19:05,0,0
11:19:05,0,0
11:19:05,0,0
11:19:05,1,0
11:19:24,1,0
11:19:33,0,0
11:19:33,0,0
11:19:33,0,0
11:19:33,0,0
11:19:33,0,0
11:19:34,0,0
11:19:34,0,0
11:19:34,0,0
11:19:34,0,0
11:19:34,0,0
11:19:34,0,0
11:19:34,0,0
11:19:34,0,0
11:19:34,0,0
11:19:34,0,0
11:19:34,0,0
11:19:34,0,0
11:19:34,0,0
11:19:34,0,0
11:19:34,0,0
11:19:34,0,0
11:19:34,0,0
11:19:34,0,0
11:19:34,0,0
11:19:34,0,0
11:19:35,0,0
11:19:35,0,0
11:19:35,0,0
11:19:35,0,0
11:19:35,0,1
11:21:08,0,0
11:21:08,0,0
11:21:08,0,0
11:21:08,0,0
11:21:08,0,0
11:21:08,0,0
11:21:08,0,0
11:21:08,0,0
11:21:08,0,0
11:21:08,0,0
11:21:08,0,0
11:21:08,0,0
11:21:08,0,0
11:21:08,0,0
11:21:09,0,0
11:21:09,0,0
11:21:09,0,0
11:21:09,0,0
11:21:09,1,0
11:21:14,0,1
11:25:28,0,0
11:25:28,0,0
11:25:28,1,0
11:25:58,0,0
11:25:58,0,0
11:25:58,0,0
11:25:58,0,0
11:25:58,0,0
11:25:58,0,0
11:25:58,0,0
11:25:58,0,0
11:25:58,0,0
11:25:58,0,0
11:25:58,0,0
11:25:58,0,0
11:25:58,0,0
11:25:58,0,0
11:25:58,0,0
11:25:58,0,0
